	Phylum	Class	Order	Family	Genus	Species	3SppN.1.1	3SppN.1.2	3SppN.2.1	3SppN.2.2	3sppN.3.1	3sppN.3.2	3sppN.4.1	3sppN.4.2	6Spp.1.1	6Spp.1.2	6spp.2.1	6spp.2.2	6spp.3.1	6spp.3.2	6Spp.4.1	6Spp.4.2	Canola.1.1	Canola.1.2	Canola.2.1	Canola.2.2	Canola.3.1	Canola.3.2	Canola.4.1	Canola.4.2	Clover.1.1	Clover.1.2	Clover.2.1	Clover.2.2	Clover.3.1	Clover.3.2	Clover.4.1	Clover.4.2	Fallow.1.1	Fallow.1.2	Fallow.2.1	Fallow.2.2	Fallow.3.1	Fallow.3.2	Fallow.4.1	Fallow.4.2	Oat.1.1	Oat.1.2	Oat.2.1	Oat.2.2	Oat.3.1	Oat.3.2	Oat.4.1	Oat.4.2	Pea.1.1	Pea.1.2	Pea.2.1	Pea.2.2	Pea.3.1	Pea.3.2	Pea.4.1	Pea.4.2	Radish.1.1	Radish.1.2	Radish.2.1	Radish.2.2	Radish.3.1	Radish.3.2	Radish.4.1	Radish.4.2	Rye.1.1	Rye.1.2	Rye.2.1	Rye.2.2	Rye.3.1	Rye.3.2	Rye.4.1	Rye.4.2
OTU_15730	Mucoromycota	Mortierellomycotina	Mortierellales	Mortierellaceae	Mortierella	elongata	0.001452749	0.001798219	0.001369666	0.001082446	0.000492843	0.000608945	0.00129568	0.001223001	0.000951103	0.0026464	0.001236718	0.000662504	0.001009489	0.000286941	0.000906829	0.00051563	0.000669156	0.00909177	0.001292471	0.000341996	0.000322533	0.009154399	0.000978852	0.000452483	0.000563139	0.000601575	0.000723664	0.000489463	0.000600443	0.000247443	0.000708372	0.000615836	0.001344194	0.00069478	0.001489481	0.00015491	0.000696817	0.000446946	0.000777827	0.000511343	0.000343686	0.000743083	0.00113035	0.001022361	0.000573793	0.001679714	0.000186994	0.000983834	0.000818685	0.00100077	0.000556271	0.000740439	0.000827419	0.000583654	0.000465633	0.001340379	0.000561698	0.000253067	0.000895954	0.000892256	0.001189501	0.000701906	0.000806093	0.000457577	0.000586227	0.001050372	0.000145487	0.000604576	0.00101451	0.000555527	0.001196145	0.000429715
OTU_177	Mucoromycota	Mortierellomycotina	Mortierellales	Mortierellaceae	Mortierella	sp.	0.004685117	0.003654917	0.001182238	0.001623669	0.00083569	0.000797928	0.001649047	0.000698858	0.00191919	0.001221415	0.00060965	0.000563128	0.000868161	0.000334764	0.003859837	0.002139865	0.001964297	0.000331471	0.001599159	0.000180498	0.000425158	0.0000443	0.002369851	0.000762077	0.00269502	0.002406301	0.000689204	0.000357176	0.000769317	0.000590488	0.003143401	0.001207987	0.000860284	0.000438014	0.003281512	0.000339326	0.001512602	0.000264104	0.001348233	0.00171997	0.001156635	0.001581028	0.001746904	0.000606284	0.002973293	0.0000831	0.001198962	0.001008126	0.002826779	0.003329484	0.001446304	0.00249528	0.000661935	0.000237109	0.001006369	0.0004622	0.000842547	0.000265118	0.000621387	0.000980019	0.000565501	0.00171877	0.010757171	0.001539924	0.001560631	0.000639357	0.000101841	0.000666584	0.001604341	0.00101005	0.000383669	0.00061313
OTU_187	Mucoromycota	Mortierellomycotina	Mortierellales	Mortierellaceae	Mortierella	hyalina	0.000254231	0.000233915	0.001182238	0.000666121	0.000278563	0.000251977	0.000500604	0.001135644	0.000135872	0.000203569	0.000400627	0.000712192	0.000767212	0.000191294	0.000186016	0.000296487	0.000280614	0.0000237	0.000547657	0.000294496	0.000410497	0.000236243	0.0006955	0.000202427	0.000388834	0.000811427	0.000930425	0.002976466	0.000225166	0.0002137	0.000154956	0.000343447	0.000268839	0.000120831	0.001210203	0.000811431	0.000628835	0.000325051	0.000285203	0.000220807	0.000231327	0.000252964	0.001040436	0.000237758	0.000278203	0.000194916	0.000186994	0.000206484	0.000278044	0.000307929	0.000762886	0.000533116	0.000367742	0.000164153	0.000225306	0.000446793	0.000221723	0.000253067	0.021199422	0.007518357	0.001930502	0.000458939	0.000555926	0.000835959	0.0000951	0.0000913	0.000214594	0.000775098	0.001604341	0.00026093	0.000473944	0.000214858
OTU_2033	Mucoromycota	Mortierellomycotina	Mortierellales	Mortierellaceae	Mortierella	elongata	0.000308709	0.000350872	0.000158593	0.000208163	0.000278563	0.000139987	0.000235578	0.000218393	0.000135872	0.000203569	0.000174186	0.000215314	0.000121139	0.0000266	0.000162764	0.0000645	0.0001511	0.000118382	0.00017525	0.0000285	0.0000293	0.000162417	0.000103037	0.000142889	0.000147489	0.000111921	0.000206761	0.0000529	0.0000375	0.0000731	0.000154956	0.0000829	0.000376374	0.0000453	0.000302551	0.0000516	0.000220942	0.0000609	0.00010371	0.000151078	0.0000793	0.0000632	0.000244053	0.0000951	0.0000869	0.0000143	0.000022	0.000242922	0.000108128	0.000384911	0.000206615	0.000244345	0.000165484	0.000173272	0.0000751	0.000246507	0.000133034	0.0000482	0.0000867	0.000146272	0.000156	0.000099	0.000194574	0.000088	0.0000713	0.0000457	0.0000436	0.000170521	0.000165153	0.0000421	0.000270825	0.0000419
OTU_2051	Mucoromycota	Mortierellomycotina	Mortierellales	Mortierellaceae	Mortierella	sp.	0.0005811	0.000336252	0.000216263	0.000263673	0.000621411	0.000419962	0.000353367	0.000414947	0.000203808	0.000135713	0.000313534	0.000331252	0.000646073	0.0000956	0.000255772	0.000270706	0.000107928	0.0000947	0.000262875	0.0000617	0.000425158	0.000132886	0.000540944	0.000250057	0.000308385	0.000237832	0.000241221	0.000185202	0.000450332	0.000286808	0.000553416	0.0000592	0.000255397	0.000120831	0.000209458	0.0000738	0.001002736	0.000345367	0.000440768	0.000546207	0.000105749	0.000237154	0.000166984	0.0000476	0.000573793	0.000131855	0.000175994	0.000643743	0.000278044	0.000404157	0.000127148	0.000259154	0.000661935	0.000273588	0.00036049	0.000446793	0.000162597	0.0000844	0.000115607	0.00020478	0.000351	0.000233969	0.000583722	0.00021119	0.0000792	0.00027401	0.0000109	0.000356545	0.000731391	0.000378769	0.000631926	0.000199136
OTU_208	Mucoromycota	Mortierellomycotina	Mortierellales	Mortierellaceae	Mortierella	sp.	0.00029055	0.000540928	0.000562284	0.001235099	0.000857118	0.000321971	0.000176684	0.000502304	0.000152856	0.000203569	0.00060965	0.001474071	0.000323037	0.000159412	0.000302276	0.000116017	0.0001511	0.000071	0.002541129	0.000455994	0.002155109	0.002524842	0.000128796	0.000190519	0.000214529	0.000237832	0.002308832	0.000621751	0.000938192	0.000163087	0.00019923	0.001231673	0.0000807	0.000241663	0.006865574	0.000700781	0.002702289	0.000325051	0.00010371	0.0001627	0.000224718	0.000252964	0.000488106	0.003138411	0.000243427	0.000169118	0.000055	0.000267214	0.000185363	0.000153965	0.002129722	0.001880715	0.000386129	0.000273588	0.000255347	0.00018488	0.000103471	0.000120508	0.000765896	0.000745985	0.001170001	0.000503932	0.000166778	0.000281586	0.000110908	0.0000457	0.00011639	0.000604576	0.00181668	0.000210427	0.000225688	0.000230579
OTU_2300	Mucoromycota	Mortierellomycotina	Mortierellales	Mortierellaceae	Mortierella	sp.	0.001343793	0.000774842	0.000922722	0.000721631	0.000149996	0.00011199	0.000412262	0.000502304	0.000407616	0.000678564	0.000923184	0.001159382	0.000161518	0.0000425	0.00023252	0.000283597	0.000474885	0.0000237	0.000613376	0.000227997	0.000131945	0.0000443	0.000283352	0.0000357	0.00034861	0.000223842	0.000551363	0.000754038	0.000187638	0.0002137	0.000354186	0.000106587	0.000645213	0.000453117	0.000930925	0.000118026	0.000169955	0.000101579	0.000362986	0.000185943	0.000145406	0.000252964	0.000899142	0.000273422	0.000469467	0.000043	0.000109996	0.000327945	0.000370725	0.000654349	0.000731099	0.001110659	0.000147097	0.0000365	0.000150204	0.00027732	0.000295631	0.0000723	0.000130058	0.000146272	0.000273	0.00015298	0.000472537	0.000105595	0.000348567	0.000685025	0.0000327	0.00063558	0.0000944	0.0000926	0.000631926	0.0000472
OTU_24	Mucoromycota	Mortierellomycotina	Mortierellales	Mortierellaceae	Mortierella	elongata	0.000308709	0.000219295	0.000403691	0.000263673	0.00010714	0.000056	0.00032392	0.000371268	0.000305712	0.000339282	0.000348371	0.0000663	0.000181708	0.0000159	0.000279024	0.000141798	0.000215857	0.000213088	0.000372407	0.0000807	0.0000586	0.0000591	0.000231833	0.000154797	0.000134081	0.000125911	0.000103381	0.000132287	0.0000751	0.0000675	0.00013282	0.000142116	0.000268839	0.000181247	0.000349097	0.0000369	0.000051	0.0000813	0.000129638	0.0000581	0.0000595	0.000142292	0.000154139	0.000297198	0.000156489	0.0000831	0.000033	0.000145753	0.000231703	0.000307929	0.000158935	0.000133279	0.000147097	0.000145914	0.0000451	0.000261913	0.0000591	0.0000121	0.000115607	0.000234034	0.0002145	0.000099	0.000111185	0.0000616	0.0000951	0.000365347	0.0000436	0.000170521	0.000377492	0.0000758	0.000293394	0.0000629
OTU_321	Mucoromycota	Mortierellomycotina	Mortierellales	Mortierellaceae	Mortierella	hyalina	0.0000545	0.0000585	0.000100923	0.000902039	0.000428559	0.000384965	0.000147236	0.000371268	0.0000849	0.000135713	0.0000174	0.000248439	0.0000808	0.002279587	0.000186016	0.0000902	0.000107928	0.000165735	0.000350501	0.000204247	0.0000733	0.001048326	0.000257593	0.000678725	0.0000939	0.000056	0.000310142	0.000714352	0.0000938	0.000534251	0.00026564	0.000248703	0.0000538	0.000211455	0.000209458	0.001563849	0.000135964	0.001808098	0.0000778	0.001301599	0.000152015	0.000648221	0.000128449	0.001925843	0.000434692	0.000217847	0.000099	0.001445385	0.0000927	0.000307929	0.000174828	0.000547925	0.0000552	0.000300947	0.000135184	0.000893586	0.0000443	0.007387144	0.0000723	0.001243308	0.003120003	0.001655778	0.000305759	0.00060717	0.0000951	0.0000913	0.0000364	0.000093	0.000188746	0.00060603	0.0000226	0.000461158
OTU_327	Mucoromycota	Mortierellomycotina	Mortierellales	Mortierellaceae	Mortierella	sp.	0.017759861	0.019356442	0.013768743	0.015667717	0.037606068	0.0188913	0.013369063	0.026709472	0.014317499	0.021714053	0.013220693	0.035228647	0.030991318	0.003538939	0.010440161	0.007734451	0.00900123	0.002912208	0.028850577	0.004360444	0.008151297	0.001550342	0.011462868	0.004393851	0.015392454	0.011555842	0.069488956	0.015160134	0.021484595	0.004802636	0.011201133	0.003860821	0.026373095	0.018275737	0.02799758	0.005901315	0.028229576	0.014119416	0.01444165	0.026566567	0.009305953	0.021391304	0.014938601	0.005860745	0.015022952	0.005549361	0.003299894	0.011903171	0.02216627	0.042397998	0.016052385	0.029839695	0.014801603	0.016387911	0.008111031	0.033540296	0.024685153	0.002494517	0.007182081	0.006289676	0.018642019	0.009736695	0.014676451	0.007321237	0.004301637	0.011919441	0.001622184	0.020307559	0.019747552	0.00733128	0.004739443	0.001200059
OTU_4002	Mucoromycota	Mortierellomycotina	Mortierellales	Mortierellaceae	Mortierella	sp.	0.000399506	0.000365492	0.000331603	0.000444081	0.000514271	0.00022398	0.000235578	0.000545983	0.000220792	0.0000679	0.000278697	0.000231876	0.000464365	0.000132843	0.00011626	0.0000773	0.0001511	0.0000474	0.000240969	0.0000522	0.000088	0.0000591	0.000231833	0.000119075	0.000187713	0.000195862	0.001585168	0.000264575	0.00024393	0.0000787	0.0000664	0.000106587	0.000215071	0.000362494	0.000279278	0.00011065	0.000322915	0.000162526	0.000233348	0.0003254	0.0000793	0.000189723	0.000192673	0.000166431	0.000260815	0.0000258	0.000077	0.000230776	0.000139022	0.000461894	0.000349656	0.000385028	0.000239032	0.000310066	0.0000901	0.00041598	0.00019216	0.000180762	0.000187861	0.00010239	0.0003315	0.000350953	0.000305759	0.0000968	0.0000475	0.000182673	0.0000291	0.000263533	0.000519052	0.000117839	0.000135413	0.0000367
OTU_420	Mucoromycota	Mortierellomycotina	Mortierellales	Mortierellaceae	Mortierella	elongata	0.001470909	0.000233915	0.000129758	0.000180408	0.000257136	0.000139987	0.000235578	0.000131036	0.000152856	0.0000679	0.000348371	0.000265002	0.000302847	0.0000797	0.000186016	0.0000258	0.000129514	0.0000947	0.000328594	0.0000617	0.000102624	0.000221477	0.000103037	0.000190519	0.00034861	0.001021279	0.000137841	0.000145516	0.00048786	0.000179958	0.000177093	0.0000947	0.000228513	0.000226559	0.001419661	0.00011065	0.000203946	0.000507893	0.000155565	0.000093	0.000138796	0.000173913	0.000333967	0.000166431	0.000469467	0.000140454	0.000230993	0.000680181	0.000139022	0.000153965	0.0000636	0.001014402	0.000257419	0.0000821	0.0000751	0.00041598	0.000103471	0.0000362	0.000245665	0.00030717	0.0004875	0.000314958	0.016205248	0.000114394	0.0000713	0.000182673	0.000163673	0.001720717	0.001179663	0.000117839	0.000406238	0.000193896
OTU_44	Mucoromycota	Mortierellomycotina	Mortierellales	Mortierellaceae	Mortierella	sp.	0.021064865	0.013362378	0.013912918	0.015667717	0.003171338	0.002533772	0.009452575	0.010046081	0.011617045	0.021646197	0.016286361	0.028023916	0.004300424	0.001105254	0.0063013	0.005362552	0.005590692	0.001515295	0.010252141	0.003073211	0.00288814	0.000664432	0.008165684	0.00210762	0.00622134	0.006995061	0.010699886	0.013030307	0.003752768	0.005207543	0.007570727	0.002131742	0.011103046	0.009243596	0.018548687	0.003149827	0.002345383	0.002112833	0.005911483	0.004218576	0.002273614	0.006086957	0.015041361	0.005729978	0.006398665	0.001358676	0.001792943	0.008684457	0.009144552	0.015665897	0.016020598	0.032179482	0.003493546	0.001267624	0.00420572	0.006979216	0.003887542	0.002458364	0.003381503	0.003715297	0.004953005	0.002420676	0.014092728	0.003115045	0.006345509	0.01612093	0.00091657	0.01730018	0.007054382	0.001994849	0.0103365	0.001032365
OTU_460	Mucoromycota	Mortierellomycotina	Mortierellales	Mortierellaceae	Mortierella	sp.	0.000762693	0.004956068	0.000201845	0.000124898	0.000449987	0.000146987	0.000382815	0.000545983	0.000152856	0.000203569	0.000278697	0.000596254	0.000161518	0.0000797	0.003999349	0.002887528	0.000215857	0.0000474	0.000197157	0.0000712	0.000117285	0.0000443	0.000128796	0.000119075	0.00705264	0.003077827	0.000671974	0.001031842	0.000150111	0.0000562	0.000309913	0.000284232	0.000497352	0.000241663	0.000279278	0.000103273	0.000288924	0.000101579	0.0000259	0.000151078	0.000429607	0.008063241	0.000192673	0.000118879	0.000139101	0.0000573	0.000088	0.000255068	0.000169916	0.000307929	0.001414517	0.002769242	0.000165484	0.000109435	0.0000751	0.0002311	0.000221723	0.000108457	0.00017341	0.000131644	0.0002535	0.000233969	0.000166778	0.000184791	0.0000792	0.000182673	0.0000327	0.000186023	0.000306712	0.0000926	0.000270825	0.000104809
OTU_4960	Mucoromycota	Mortierellomycotina	Mortierellales	Mortierellaceae	Mortierella	sp.	0.024043001	0.019122527	0.014388697	0.009006509	0.024663581	0.01532862	0.022674401	0.016597873	0.009544999	0.008482052	0.020275213	0.012405386	0.026226529	0.005032095	0.015974144	0.009423139	0.008526345	0.005919121	0.009529234	0.002631466	0.016112007	0.00186041	0.020864996	0.010073707	0.012053847	0.010044908	0.00758124	0.007117061	0.021878635	0.008981043	0.016624607	0.00535304	0.009328709	0.009696713	0.013405325	0.002788371	0.023657778	0.018873291	0.021312453	0.020500186	0.004692633	0.011936759	0.007205981	0.005230685	0.022186674	0.001653916	0.006225801	0.024583693	0.015431431	0.017705928	0.007390454	0.008307726	0.018295149	0.012949824	0.013172915	0.022601568	0.006681251	0.002518618	0.005924855	0.007050288	0.029425529	0.01231035	0.027629531	0.011791415	0.006622779	0.015207563	0.001233005	0.016804117	0.045110298	0.013147484	0.027421066	0.004627301
OTU_5439	Mucoromycota	Mortierellomycotina	Mortierellales	Mortierellaceae	Mortierella	sp.	0.001180359	0.000964898	0.000908304	0.000666121	0.001692809	0.001427871	0.001678495	0.001288519	0.00050952	0.000339282	0.001201881	0.000645941	0.001958409	0.000595137	0.000999837	0.000928134	0.000366957	0.000378824	0.000832439	0.000208997	0.001187509	0.001063092	0.001494037	0.000785892	0.000817892	0.000531625	0.000499673	0.000449777	0.001707509	0.000747952	0.001151105	0.000260546	0.000685539	0.000589053	0.000768013	0.000199169	0.002039464	0.001401784	0.001400088	0.001429435	0.000343686	0.000600791	0.00055233	0.000392301	0.002138684	0.000194916	0.000505984	0.001506116	0.000911366	0.000769823	0.000794673	0.0006738	0.001360644	0.000911959	0.00105143	0.001479039	0.000399101	0.00015666	0.000520231	0.000453442	0.001696502	0.001250832	0.001528797	0.000994351	0.000514929	0.00027401	0.0000909	0.000914615	0.003161496	0.001515075	0.001963484	0.000597409
OTU_6678	Mucoromycota	Mortierellomycotina	Mortierellales	Mortierellaceae	Mortierella	sp.	0.001489068	0.001593544	0.001600346	0.002844891	0.001028542	0.000685938	0.001207338	0.002467842	0.000305712	0.000271426	0.000714161	0.000910943	0.001029679	0.000292255	0.004603902	0.004395746	0.000561228	0.000165735	0.000854345	0.000398995	0.001612667	0.000605372	0.002266814	0.001024041	0.001555335	0.002826005	0.010630966	0.00283095	0.001088303	0.000759199	0.002014433	0.001006656	0.000537678	0.000468221	0.000791287	0.000206546	0.001274665	0.001747151	0.001866784	0.002440498	0.000330467	0.000822134	0.001811129	0.000404189	0.000886771	0.000252244	0.000351989	0.00127534	0.000726003	0.001231717	0.002177403	0.001828885	0.000790645	0.000574534	0.003064167	0.001710139	0.000295631	0.00015666	0.000447977	0.000351052	0.001014001	0.000890881	0.005475873	0.001557523	0.000308957	0.000502352	0.000149125	0.000728592	0.00195824	0.001195226	0.001444402	0.000314426
OTU_68	Mucoromycota	Mortierellomycotina	Mortierellales	Mortierellaceae	Mortierella	sp.	0.008062759	0.012324381	0.003950404	0.00396897	0.005892689	0.003653671	0.002120204	0.008124222	0.007303113	0.013503427	0.002037972	0.004256588	0.006036745	0.001222156	0.003069268	0.007489526	0.005137393	0.001112795	0.005126071	0.001135236	0.003269315	0.001225508	0.005795832	0.001500339	0.004062642	0.001762755	0.002205452	0.003055839	0.003096033	0.000950405	0.00387391	0.001018499	0.001949082	0.006585307	0.002909142	0.000663898	0.002991213	0.003534933	0.005133657	0.006205839	0.001586242	0.002640316	0.001926733	0.000594396	0.001703992	0.000925849	0.001319958	0.011878879	0.004865767	0.004272517	0.001764173	0.001777054	0.002371934	0.002863553	0.002042778	0.003512718	0.003251936	0.001132776	0.006026012	0.002398853	0.003588004	0.001367817	0.001417612	0.000941553	0.003842162	0.007169932	0.000447374	0.004945123	0.009366521	0.003484672	0.007267147	0.002258626
OTU_726	Mucoromycota	Mortierellomycotina	Mortierellales	Mortierellaceae	Mortierella	elongata	0.00029055	0.000277774	0.000216263	0.000194285	0.0000857	0.000139987	0.000206131	0.000174714	0.000186824	0.0000679	0.000156767	0.000165626	0.000201898	0.0000106	0.000162764	0.0000516	0.0001511	0.0000947	0.000219063	0.0000475	0.000131945	0.0000443	0.000231833	0.0000357	0.000241345	0.000167881	0.0000689	0.0000661	0.0000751	0.000045	0.00013282	0.0000947	0.000188187	0.000166143	0.000162912	0.0000295	0.000135964	0.000243788	0.00010371	0.0000465	0.0000859	0.000189723	0.000102759	0.000166431	0.000191264	0.000043	0.000088	0.000182191	0.000139022	0.000192456	0.0000795	0.0000814	0.000110323	0.000073	0.0000751	0.00018488	0.000103471	0.0000603	0.00015896	0.0000439	0.000117	0.000161978	0.00022237	0.0000792	0.0000792	0.000182673	0.00000364	0.00015502	0.000377492	0.000101005	0.000270825	0.0000419
OTU_7311	Mucoromycota	Mortierellomycotina	Mortierellales	Mortierellaceae	Mortierella	sp.	0.029000508	0.028786129	0.020285467	0.025562386	0.060962544	0.031714146	0.021643747	0.047194741	0.022282987	0.03236751	0.020414562	0.057770343	0.053462548	0.005600663	0.017043737	0.011137609	0.012929825	0.002888531	0.044732634	0.006588166	0.01281337	0.002081888	0.020143737	0.007144473	0.024938993	0.01709593	0.122299183	0.0237985	0.035595001	0.007732582	0.016226148	0.005885976	0.03947899	0.027504229	0.045312791	0.009597014	0.046091878	0.023261483	0.025616428	0.045695426	0.014844581	0.033217391	0.024443816	0.009153699	0.022377939	0.001931957	0.005576822	0.016968092	0.035929439	0.070631255	0.025731496	0.044715116	0.024896113	0.024540828	0.011505648	0.050487621	0.038786732	0.004278036	0.011893064	0.010195126	0.029386529	0.015171967	0.022487214	0.01129864	0.006630701	0.022879847	0.002738799	0.032771129	0.033903504	0.011834419	0.006928615	0.001650736
OTU_8174	Mucoromycota	Mortierellomycotina	Mortierellales	Mortierellaceae	Mortierella	sp.	0.001961212	0.000555547	0.005824683	0.000471836	0.001821377	0.001322881	0.002061309	0.002424163	0.000560471	0.000678564	0.002752134	0.001374696	0.000787402	0.000196608	0.00172065	0.000502739	0.001662098	0.000378824	0.001599159	0.000327746	0.000689049	0.000561076	0.00242137	0.001047856	0.000951972	0.000377733	0.000379062	0.000277804	0.000525387	0.000444272	0.000730509	0.000959284	0.001586149	0.000302078	0.001675666	0.000368832	0.000985741	0.001848729	0.001192668	0.001487542	0.000310639	0.002071146	0.001168885	0.000784603	0.000469467	0.000174851	0.000197994	0.000327945	0.001081281	0.001616628	0.000556271	0.000310984	0.001121612	0.001039634	0.000315429	0.00050842	0.000709513	0.000204864	0.00232659	0.001126291	0.001969502	0.002429674	0.000889482	0.000950353	0.000396099	0.000685025	0.000345532	0.000480561	0.002642444	0.000791206	0.001376695	0.000204377
OTU_8322	Mucoromycota	Mortierellomycotina	Mortierellales	Mortierellaceae	Mortierella	sp.	0.002124646	0.001125715	0.001600346	0.000666121	0.001778521	0.000972912	0.001678495	0.001004608	0.000560471	0.000339282	0.001846368	0.001076569	0.001817081	0.000324137	0.001046341	0.000708991	0.000604399	0.00047353	0.000744814	0.000189998	0.001172849	0.006659087	0.001081889	0.000904967	0.001126277	0.000825417	0.000740894	0.000515921	0.001838856	0.000399282	0.000907602	0.000367133	0.000981262	0.000755196	0.000884379	0.00015491	0.001733544	0.001178311	0.002670539	0.00139457	0.000409779	0.000980237	0.000667934	0.000534956	0.001530115	0.000160519	0.000395987	0.001700453	0.001282091	0.001404927	0.00050859	0.000547925	0.001342257	0.000866361	0.001156573	0.001386599	0.000413883	0.000253067	0.000419075	0.000468069	0.002301002	0.00067491	0.001751167	0.000941553	0.000586227	0.001233046	0.0000873	0.000992125	0.002146986	0.000850125	0.001579814	0.000303945
